ID,AUTHOR_ID,LINK,CONTENT,ZAN,ZHUANFA,PINGLUN,TIME
3332,4,https://www.facebook.com/PeoplesDaily/posts/5131722293546213,"The joy of lotus root harvest sweeps across Guangping County, north China’s Hebei Province, as locals are wading in the lotus ponds to dig out the vegetable.",939,9,4,2022-01-20 16:00:00
3333,4,https://www.facebook.com/watch/?v=1253357148498301,Rolling around on the ground to get full sunshine.,1406,0,24,2022-01-20 15:30:00
3334,4,https://www.facebook.com/PeoplesDaily/posts/5131522800232829,Ideal sight for those who don’t wanna turn in for the night! Festive lanterns of various shapes have been illuminated at Shanghai’s Yuyuan Garden to welcome the Chinese Lunar New Year of the Tiger that will arrive on February 1.,198,20,0,2022-01-20 15:00:00
3335,4,https://www.facebook.com/PeoplesDaily/posts/5128173577234418,Taierzhuang ancient town in east China’s Shandong Province has been well dressed up to impress every visitor during the upcoming Spring Festival holiday.,525,24,3,2022-01-20 14:30:00
3336,4,https://www.facebook.com/PeoplesDaily/posts/5128163557235420,"Citizens in Guangzhou, Guangdong Province select New Year's flowers to welcome the coming of the Year of the Tiger.",792,46,0,2022-01-20 14:00:00
3337,4,https://www.facebook.com/watch/?v=547280086685788,A family works and walks in team!,727,0,17,2022-01-20 13:30:00
3338,4,https://www.facebook.com/PeoplesDaily/posts/5131578483560594,"China reveals lists of top global, Chinese scientific advances for 2021China has unveiled its lists of the top-10 scientific advances in China and the world for 2021, as selected by members of the Chinese Academy of Sciences (CAS) and members of the Chinese Academy of Engineering (CAE).Academicians from the CAS and CAE hold China's highest national academic titles in science and engineering.Among the scientific breakthroughs listed, China's progress on its first solar exploration task stands out.The China National Space Administration released new images taken by the country's first Mars rover Zhurong, including the landing-site panorama, the Martian landscape and a selfie of the rover, signifying the complete success of China's first Mars exploration mission.Other advances include progress on long-term stays on China's space station, research into synthesizing starch from carbon dioxide, the lunar samples brought back by the Chang'e-5 mission, the route to de novo domestication of wild allotetraploid rice, as well as the prevention and control of the agricultural pest Bemisia tabaci.Topping the list of the world's top-10 scientific advances is the development of the first living robots with the ability to reproduce. The millimeter-sized living machines, called Xenobots 3.0, are neither traditional robots nor a species of animal, but living, programmable organisms.Other notable advances include research on the accurate prediction of protein structures, a genetic engineering technique for genetic diseases, using human pluripotent stem cells to grow sesame-seed-sized heart models, and the recreation of the early structures of the human embryo from stem cells.The selection of the top-10 scientific advances in China and the world has been hosted by the CAS and CAE on 28 occasions, playing a positive role in popularizing the latest sci-tech developments at home and abroad.  (Xinhua)",276,15,5,2022-01-20 13:00:00
3339,4,https://www.facebook.com/watch/?v=253443530121558,"Changes in Jiangdong ②: what's done to make the biz flourish?Ushering in a positive start to 2022 for the Hainan Free Trade Port, 142 projects involving a total investment of 37.3 billion yuan ($5.85 billion) started construction on Jan 6th, including 10 from Jiangdong New Area.Projects also included a number of major scientific research ventures.Improving the Hainan Free Trade Port Business EnvironmentIn moves to further improve the business environment, the General Office of Hainan Provincial People’s Government recently issued guidance on further improving the business environment and better serving market entities (Qiong Fu Ban Han No. 228 [2021]).Among the measures to be adopted are:· Optimizing and re engineering preliminary examination and approval procedures for investment projects· Raising the efficiency of examination and approval procedures for construction projects · Further simplifying approval and requirements for the production and operation of enterprises and lowering market access thresholds Additional measures include further improving import and export customs clearance efficiency and expanding the functions of the international trade “Single Window”, as well as improving the efficiency of enterprise related services and promoting business startups.Reducing Business BarriersIn a move set to reduce business barriers and further boost market vitality, the Hainan Free Trade Port will grant market access to firms based on a prior commitment.A recently drafted regulation on the administration of the Hainan FTP market access based on commitment announced that, other than areas relating to national security, social stability, ecological & environmental security, and major public interests where the State implements access management, the requirement for licenses and approvals will be canceled.After promising to meet the requirements and submitting required materials, commercial entities can begin business activities.The move is seen as an important institutional innovation to improve the business environment in the Hainan Free Trade Port, and a supervisory system will be established to oversee and prevent possible risks from businesses that base their market entry on commitments.Employers to partner with universitiesCollaboration between industry and academia is widely regarded as a key to catalyse innovation and growth. Industry partnerships are instrumental in advancing research and creating a skilled workforce.With this in mind, a program to facilitate partnerships between employers and universities was announced on Dec 10th by China's Ministry of Education.The university / employer partnerships will create a platform through which employers and partner universities & colleges can work together to provide customized training programs of up to one academic year or more, as well as short-term projects ranging from a few weeks to a semester.The program is expected to train more college graduates with the knowledge and skills most needed for the employment market, the Ministry said in a press release.With projects like the advanced technology and industrial innovation platform to be built in Sanya, covering research on intelligent electromechanical equipment, marine information detection, synthetic aperture radar (SAR) micro-nano satellites, and deep-sea engineering, university / employer collaboration can provide industry gains in the area of work-ready talent with specialist knowledge and practical training.收起",81,2042,0,2022-01-20 12:30:00
3340,4,https://www.facebook.com/PeoplesDaily/posts/5131901180194991,"President Xi Jinping and his Belarusian counterpart, Alexander Lukashenko, on Thursday exchanged congratulatory messages to celebrate the 30th anniversary of the establishment of China-Belarus diplomatic relations. (File pic)",368,8,20,2022-01-20 11:32:00
3341,4,https://www.facebook.com/PeoplesDaily/posts/5131680230217086,"Congratulations! Chinese #taikonaut Zhai Zhigang, commander of #Shenzhou13, has worked in orbit for 100 days, making him the 3rd Chinese astronaut to achieve such a record after Nie Haisheng and Wang Yaping.",0,32,38,2022-01-20 11:00:00
3342,4,https://www.facebook.com/watch/?v=506404254115008,"May your year flourish as blooming flowers in the upcoming #LunarNewYear! Cherry blossoms are in full bloom in Jingmai Mountain, Pu’er, SW China’s Yunnan province.收起",227,2584,14,2022-01-20 10:30:00
3343,4,https://www.facebook.com/PeoplesDaily/posts/5127107520674357,"Tiny black-throated bushtits are photographed hanging out with friends in Wuning County, east China’s Jiangxi Province.",0,86,17,2022-01-20 10:00:00
3344,4,https://www.facebook.com/watch/?v=984776905728375,"The annual Harbin Ice and Snow World is back! Enjoy the fairy tale-like world made of ice in Harbin, northeast China's Heilongjiang Province and let the chill drive away your troubles!收起",138,2901,10,2022-01-20 09:30:00
3345,4,https://www.facebook.com/PeoplesDaily/posts/5131381656913610,"Air sterilizing robot Xiao Chuang, body temperature measuring robot Da Bai and ground cleaning and disinfecting robot Xiao De have been in service for COVID-19 prevention and control during the annual Spring Festival travel rush in Hefei, east China's Anhui Province. (Xinhua)",102,4,0,2022-01-20 09:00:00
3346,4,https://www.facebook.com/PeoplesDaily/posts/5128485407203235,"Today marks Major Cold, the last solar term of a year in Chinese lunar calendar, which indicates that spring is around corner. During this period, people are busy preparing for the upcoming Spring Festival, including cleaning houses, cooking delicacies, and enjoying feasts.Together with family members and friends, people enjoy themselves drinking and having delicacies to celebrate the end of a lunar year and welcome the upcoming spring.Out with the old, in with the new. Every family will have house cleaning in December. In traditional Chinese culture, sweeping away the dust represents a wish to drive away bad luck, bid farewell to the old, and welcome the Spring Festival.Similarly, to have a haircut also bears the auspicious meaning of washing away trouble and bad luck ahead of the Spring Festival, which is a necessity for Chinese people.This year’s Major Cold also coincides with the Laba Festival, literally the eighth day of the 12th lunar month, which is considered a prelude to the Spring Festival.On this day, people will taste Laba porridge, which is made from a dozen varieties of grains including glutinous rice, red beans, and dried lotus seeds. The custom has been passed down for over 1,000 years.",101,7,4,2022-01-20 08:30:00
